date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:30%20GMT	https://nrjac16.wixsite.com/mysite/13eb5276.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/13eb5276.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:31	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:31%20GMT	https://nrjac16.wixsite.com/mysite/2978359e.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/2978359e.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:32	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:32%20GMT	https://nrjac16.wixsite.com/mysite/4b1f6567.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4b1f6567.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:33	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:33%20GMT	https://nrjac16.wixsite.com/mysite/4e6fba8d.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4e6fba8d.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:34%20GMT	https://nrjac16.wixsite.com/mysite/883064bf.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/883064bf.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:35	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:35%20GMT	https://nrjac16.wixsite.com/mysite/55fd4990.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/55fd4990.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:36%20GMT	https://nrjac16.wixsite.com/mysite/882dfccd.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/882dfccd.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:37%20GMT	https://nrjac16.wixsite.com/mysite/70efe3c5.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/70efe3c5.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:38%20GMT	https://nrjac16.wixsite.com/mysite/6d011635.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/6d011635.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:39%20GMT	https://nrjac16.wixsite.com/mysite/af38aead.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/af38aead.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:40%20GMT	https://nrjac16.wixsite.com/mysite/39cfb47d.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/39cfb47d.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:41%20GMT	https://nrjac16.wixsite.com/mysite/1a1f2ab9.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/1a1f2ab9.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:42%20GMT	https://nrjac16.wixsite.com/mysite/5ed4e092.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/5ed4e092.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:43%20GMT	https://nrjac16.wixsite.com/mysite/75512b1a.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/75512b1a.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:44	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:44%20GMT	https://nrjac16.wixsite.com/mysite/2a38244f.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/2a38244f.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:45	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:45%20GMT	https://nrjac16.wixsite.com/mysite/837e8139.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/837e8139.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:46	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:46%20GMT	https://nrjac16.wixsite.com/mysite/f8ec65c6.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/f8ec65c6.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:47	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:47%20GMT	https://nrjac16.wixsite.com/mysite/913e0517.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/913e0517.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:48	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:48%20GMT	https://nrjac16.wixsite.com/mysite/2ce475e3.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/2ce475e3.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:49%20GMT	https://nrjac16.wixsite.com/mysite/96f4b814.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/96f4b814.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:50	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:50%20GMT	https://nrjac16.wixsite.com/mysite/efcd8729.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/efcd8729.min.cc.delayed	(from https://nrjac16.wixsite.com/mysite)
14:40:51	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:51%20GMT	https://nrjac16.wixsite.com/mysite/0ebb4539.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/0ebb4539.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:52	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:52%20GMT	https://nrjac16.wixsite.com/mysite/c9371416.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/c9371416.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:53%20GMT	https://nrjac16.wixsite.com/mysite/84fca3f0.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/84fca3f0.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:54	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:54%20GMT	https://nrjac16.wixsite.com/mysite/44b60e9d.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/44b60e9d.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:55	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:55%20GMT	https://nrjac16.wixsite.com/mysite/48e483a5.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/48e483a5.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:56	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:56%20GMT	https://nrjac16.wixsite.com/mysite/100a01ba.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/100a01ba.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:57	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:57%20GMT	https://nrjac16.wixsite.com/mysite/dba31346.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/dba31346.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:58	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:58%20GMT	https://nrjac16.wixsite.com/mysite/5a61fee8.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/5a61fee8.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:59	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:59%20GMT	https://nrjac16.wixsite.com/mysite/6010b816.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/6010b816.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:00	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:00%20GMT	https://nrjac16.wixsite.com/mysite/99e9084d.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/99e9084d.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:01	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:01%20GMT	https://nrjac16.wixsite.com/mysite/39cdb6e7.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/39cdb6e7.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:02	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:02%20GMT	https://nrjac16.wixsite.com/mysite/98f5e34d.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/98f5e34d.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:03	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:03%20GMT	https://nrjac16.wixsite.com/mysite/4bd62377.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4bd62377.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:04	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:04%20GMT	https://nrjac16.wixsite.com/mysite/f6b4449f.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/f6b4449f.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:05%20GMT	https://nrjac16.wixsite.com/mysite/692d3cfd.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/692d3cfd.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:06%20GMT	https://nrjac16.wixsite.com/mysite/dda10bbb.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/dda10bbb.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:07%20GMT	https://nrjac16.wixsite.com/mysite/826aa068.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/826aa068.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:08	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:08%20GMT	https://nrjac16.wixsite.com/mysite/71561e01.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/71561e01.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:09%20GMT	https://nrjac16.wixsite.com/mysite/2aa93db9.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/2aa93db9.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:10%20GMT	https://nrjac16.wixsite.com/mysite/ac1f0c83.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/ac1f0c83.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:11%20GMT	https://nrjac16.wixsite.com/mysite/3fc3aa14.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/3fc3aa14.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:12%20GMT	https://nrjac16.wixsite.com/mysite/eed9660c.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/eed9660c.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:13%20GMT	https://nrjac16.wixsite.com/mysite/e98ddd9c.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/e98ddd9c.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:14%20GMT	https://nrjac16.wixsite.com/mysite/9f54505f.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/9f54505f.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:15	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:15%20GMT	https://nrjac16.wixsite.com/mysite/82a3c6bd.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/82a3c6bd.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:16	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:16%20GMT	https://nrjac16.wixsite.com/mysite/959e5e9e.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/959e5e9e.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:17	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:17%20GMT	https://nrjac16.wixsite.com/mysite/c6933345.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/c6933345.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:18	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:18%20GMT	https://nrjac16.wixsite.com/mysite/7ac66a81.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/7ac66a81.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:19	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:19%20GMT	https://nrjac16.wixsite.com/mysite/7f6e9aff.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/7f6e9aff.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:20	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:20%20GMT	https://nrjac16.wixsite.com/mysite/7197ceeb.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/7197ceeb.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:21	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:21%20GMT	https://nrjac16.wixsite.com/mysite/4d761874.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4d761874.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:22%20GMT	https://nrjac16.wixsite.com/mysite/57ee110f.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/57ee110f.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:23%20GMT	https://nrjac16.wixsite.com/mysite/723e4fed.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/723e4fed.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:24%20GMT	https://nrjac16.wixsite.com/mysite/7d0d5475.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/7d0d5475.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:25%20GMT	https://nrjac16.wixsite.com/mysite/d9e9ecf4.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/d9e9ecf4.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:26%20GMT	https://nrjac16.wixsite.com/mysite/4d71157d.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4d71157d.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:27%20GMT	https://nrjac16.wixsite.com/mysite/30611ad6.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/30611ad6.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:28	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:28%20GMT	https://nrjac16.wixsite.com/mysite/3107aee2.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/3107aee2.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:29	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:29%20GMT	https://nrjac16.wixsite.com/mysite/add763df.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/add763df.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:30%20GMT	https://nrjac16.wixsite.com/mysite/20a005d9.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/20a005d9.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:31	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:31%20GMT	https://nrjac16.wixsite.com/mysite/f12c724d.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/f12c724d.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:32	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:32%20GMT	https://nrjac16.wixsite.com/mysite/ca46c51b.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/ca46c51b.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:33	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:33%20GMT	https://nrjac16.wixsite.com/mysite/b5184b06.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/b5184b06.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:34%20GMT	https://nrjac16.wixsite.com/mysite/21ba39e0.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/21ba39e0.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:35	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:35%20GMT	https://nrjac16.wixsite.com/mysite/d0fdfa74.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/d0fdfa74.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:36%20GMT	https://nrjac16.wixsite.com/mysite/e356d735.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/e356d735.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:37%20GMT	https://nrjac16.wixsite.com/mysite/1fef0d1f.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/1fef0d1f.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:38%20GMT	https://nrjac16.wixsite.com/mysite/4e9ee1a3.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4e9ee1a3.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:39%20GMT	https://nrjac16.wixsite.com/mysite/8845e14b.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/8845e14b.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:40%20GMT	https://nrjac16.wixsite.com/mysite/a7d5ac4b.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/a7d5ac4b.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:41%20GMT	https://nrjac16.wixsite.com/mysite/015a530e.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/015a530e.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:42%20GMT	https://nrjac16.wixsite.com/mysite/b6e3e82f.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/b6e3e82f.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:43%20GMT	https://nrjac16.wixsite.com/mysite/731d5bce.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/731d5bce.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:44	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:44%20GMT	https://nrjac16.wixsite.com/mysite/c61ac2b6.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/c61ac2b6.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:45	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:45%20GMT	https://nrjac16.wixsite.com/mysite/c9d89f77.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/c9d89f77.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:46	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:46%20GMT	https://nrjac16.wixsite.com/mysite/77753e29.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/77753e29.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:47	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:47%20GMT	https://nrjac16.wixsite.com/mysite/2a3ba4df.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/2a3ba4df.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:48	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:48%20GMT	https://nrjac16.wixsite.com/mysite/1150efce.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/1150efce.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:49%20GMT	https://nrjac16.wixsite.com/mysite/dbfd66d7.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/dbfd66d7.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:50	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:50%20GMT	https://nrjac16.wixsite.com/mysite/e1813de1.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/e1813de1.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:51	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:51%20GMT	https://nrjac16.wixsite.com/mysite/34b72cf9.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/34b72cf9.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:52	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:52%20GMT	https://nrjac16.wixsite.com/mysite/5d684912.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/5d684912.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:53%20GMT	https://nrjac16.wixsite.com/mysite/07d43a5b.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/07d43a5b.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:54	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:54%20GMT	https://nrjac16.wixsite.com/mysite/d5f8d80c.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/d5f8d80c.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:55	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:55%20GMT	https://nrjac16.wixsite.com/mysite/71b202df.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/71b202df.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:56	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:56%20GMT	https://nrjac16.wixsite.com/mysite/b1140d86.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/b1140d86.min.css	(from https://nrjac16.wixsite.com/mysite)
14:41:57	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:41:57%20GMT	https://nrjac16.wixsite.com/mysite/cd620fee.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/cd620fee.min.css	(from https://nrjac16.wixsite.com/mysite)
